,HHID,PN,value
4142,44503,10,-1.006768557
4143,44503,20,-0.007925231
4144,44506,10,-0.007925231
4145,44506,40,-1.006768557
4146,44509,10,
4147,44517,10,
4148,44517,20,
4149,44522,10,
4150,44522,40,
4151,44535,10,
4152,44535,20,-0.007925231
4153,44580,10,-1.006768557
4154,44580,11,-1.006768557
4155,44595,10,
4156,44595,20,
4157,44598,10,
4158,44598,40,
4159,44600,10,
4160,44600,40,
4161,44602,10,
4162,44604,10,
4163,44604,11,
4164,44604,20,-1.006768557
4165,44645,10,
4166,44645,20,
4167,44647,10,
4168,44647,11,
4169,44647,20,
4170,44651,11,0.990918095
4171,44658,10,-1.006768557
4172,44666,10,
4173,44679,10,-0.007925231
4174,44681,40,0.990918095
4175,44681,41,1.989761421
4176,44695,20,
4177,44710,20,
4178,44717,10,
4179,44734,10,
4180,44734,20,
4181,44737,30,
4182,44739,10,
4183,44748,20,
4184,44748,30,0.990918095
4185,44751,10,-0.007925231
4186,44754,10,-1.006768557
4187,44754,20,-0.007925231
4188,44764,10,
4189,44764,11,-1.006768557
4190,44764,12,
4191,44766,20,
4192,44766,30,
4193,44813,10,0.990918095
4194,44813,40,0.990918095
4195,44815,10,
4196,44815,20,
4197,44817,10,-1.006768557
4198,44817,20,-1.006768557
4199,44836,10,1.989761421
4200,44836,40,0.990918095
4201,44843,10,
4202,44843,20,
4203,44854,10,-1.006768557
4204,44854,20,-1.006768557
4205,44855,10,
4206,44855,11,
4207,44878,20,-1.006768557
4208,44883,20,
4209,44883,21,
4210,44895,10,-0.007925231
4211,44895,20,-0.007925231
4212,44896,10,
4213,44902,10,
4214,44910,10,-1.006768557
4215,44910,20,-1.006768557
4216,44917,10,
4217,44919,10,
4218,44919,20,
4219,44934,10,
4220,44955,10,
4221,44957,20,1.989761421
4222,44957,21,-1.006768557
4223,44959,10,
4224,44975,20,-0.007925231
4225,44977,10,0.990918095
4226,44977,40,0.990918095
4227,44989,10,-1.006768557
4228,44992,10,-1.006768557
4229,44994,20,0.990918095
4230,44994,30,0.990918095
4231,45000,20,
4232,45000,30,0.990918095
4233,45027,10,-1.006768557
4234,45027,40,
4235,45029,20,-0.007925231
4236,45057,30,
4237,45060,10,
4238,45081,10,-0.007925231
4239,45081,11,-0.007925231
4240,45100,10,-0.007925231
4241,45100,20,-0.007925231
4242,45106,20,-0.007925231
4243,45107,10,-0.007925231
4244,45107,40,-0.007925231
4245,45109,10,
4246,45109,40,
4247,45133,10,
4248,45133,20,
4249,45147,10,-0.007925231
4250,45147,20,-0.007925231
4251,45156,20,
4252,45156,21,
4253,45168,20,-1.006768557
4254,45172,20,
4255,45173,10,-1.006768557
4256,45173,20,-1.006768557
4257,45175,10,
4258,45181,10,
4259,45182,10,
4260,45183,10,0.990918095
4261,45196,10,0.990918095
4262,45209,20,
4263,45213,20,
4264,45213,30,
4265,45216,10,
4266,45216,40,
4267,45217,10,
4268,45225,10,-1.006768557
4269,45225,20,-1.006768557
4270,45231,10,-0.007925231
4271,45231,20,-1.006768557
4272,45235,10,
4273,45235,20,
4274,45236,20,-0.007925231
4275,45265,10,
4276,45266,10,
4277,45266,20,
4278,45276,20,
4279,45277,10,
4280,45302,10,
4281,45302,20,
4282,45326,10,
4283,45329,10,-0.007925231
4284,45333,10,-0.007925231
4285,45333,20,0.990918095
4286,45337,10,0.990918095
4287,45354,10,
4288,45354,11,
4289,45356,10,-1.006768557
4290,45356,20,-0.007925231
4291,45367,20,-1.006768557
4292,45371,10,
4293,45373,10,
4294,45374,10,
4295,45376,10,
4296,45376,20,
4297,45378,10,
4298,45397,10,
4299,45397,40,0.990918095
4300,45397,41,-1.006768557
4301,45399,10,-0.007925231
4302,45399,20,0.990918095
4303,45400,10,
4304,45400,40,
4305,45406,10,
4306,45413,20,-1.006768557
4307,45433,10,
4308,45433,11,
4309,45434,20,
4310,45434,30,
4311,45438,10,
4312,45439,20,-0.007925231
4313,45439,30,-0.007925231
4314,45442,10,
4315,45443,11,-0.007925231
4316,45443,20,-1.006768557
4317,45445,10,
4318,45445,20,
4319,45457,10,
4320,45474,10,
4321,45498,10,
4322,45500,10,0.990918095
4323,45500,40,0.990918095
4324,45505,20,0.990918095
4325,45509,10,-1.006768557
4326,45509,20,-1.006768557
4327,45531,10,
4328,45531,40,
4329,45555,10,
4330,45555,20,
4331,45565,10,-0.007925231
4332,45565,40,-1.006768557
4333,45570,10,0.990918095
4334,45570,40,2.988604747
4335,45585,10,
4336,45589,30,
4337,45604,10,
4338,45604,20,
4339,45606,10,
4340,45606,20,
4341,45612,10,-1.006768557
4342,45612,20,-1.006768557
4343,45613,10,-0.007925231
4344,45613,40,-1.006768557
4345,45630,10,-1.006768557
4346,45630,20,0.990918095
4347,45630,21,
4348,45630,22,-0.007925231
4349,45687,10,
4350,45695,10,
4351,45695,40,
4352,45699,10,-1.006768557
4353,45699,20,-1.006768557
4354,45700,10,
4355,45709,10,-1.006768557
4356,45739,10,
4357,45739,40,
4358,45742,10,0.990918095
4359,45742,20,-0.007925231
4360,45746,10,-0.007925231
4361,45746,40,-0.007925231
4362,45749,10,0.990918095
4363,45749,20,-1.006768557
4364,45750,10,
4365,45750,40,
4366,45781,40,-1.006768557
4367,45786,10,
4368,45786,20,
4369,45848,10,
4370,45867,10,
4371,45867,20,-1.006768557
4372,45870,10,
4373,45870,20,
4374,45885,20,
4375,45895,10,
4376,45895,20,
4377,45922,10,
4378,45922,40,
4379,45923,10,
4380,45923,20,
4381,45931,10,
4382,45931,40,
4383,45943,10,
4384,45944,10,-1.006768557
4385,45944,20,-1.006768557
4386,45949,10,-0.007925231
4387,45949,20,-0.007925231
4388,45971,20,
4389,45971,21,
4390,45971,30,
4391,45982,10,
4392,45982,40,
4393,45984,10,-1.006768557
4394,45984,20,-1.006768557
4395,45992,10,
4396,45992,40,
4397,45997,10,-0.007925231
4398,45998,10,-0.007925231
4399,45998,40,-1.006768557
4400,46012,10,
4401,46012,11,
4402,46074,10,-0.007925231
4403,46074,20,-1.006768557
4404,46109,20,-0.007925231
4405,46119,30,-0.007925231
4406,46119,40,-0.007925231
4407,46131,10,
4408,46131,20,
4409,46135,10,-0.007925231
4410,46138,10,-0.007925231
4411,46138,20,-1.006768557
4412,46146,10,
4413,46146,20,
4414,46163,10,-0.007925231
4415,46165,10,
4416,46187,10,
4417,46188,10,
4418,46188,11,
4419,46219,20,-0.007925231
4420,46219,30,-1.006768557
4421,46226,10,
4422,46226,40,
4423,46252,20,-0.007925231
4424,46252,30,-1.006768557
4425,46283,10,
4426,46283,40,
4427,46291,10,-1.006768557
4428,46291,20,-1.006768557
4429,46316,10,
4430,46319,10,
4431,46319,11,
4432,46321,10,-1.006768557
4433,46322,10,
4434,46331,10,-0.007925231
4435,46374,10,
4436,46379,10,-1.006768557
4437,46379,20,-1.006768557
4438,46384,10,
4439,46384,20,
4440,46391,10,0.990918095
4441,46391,40,1.989761421
4442,46394,10,0.990918095
4443,46394,11,
4444,46423,10,
4445,46440,10,
4446,46441,10,0.990918095
4447,46441,20,0.990918095
4448,46443,10,
4449,46443,20,
4450,46485,20,
4451,46485,30,
4452,46493,10,0.990918095
4453,46493,40,
4454,46555,20,
4455,46555,30,
4456,46558,10,-0.007925231
4457,46558,20,-0.007925231
4458,46559,10,
4459,46559,20,
4460,46569,10,
4461,46569,40,
4462,46571,10,-0.007925231
4463,46583,10,
4464,46583,11,
4465,46602,10,
4466,46614,10,0.990918095
4467,46614,20,0.990918095
4468,46627,40,0.990918095
4469,46633,10,0.990918095
4470,46633,40,0.990918095
4471,46641,20,-1.006768557
4472,46641,30,-1.006768557
4473,46668,10,0.990918095
4474,46668,40,0.990918095
4475,46686,20,-0.007925231
4476,46686,30,-0.007925231
4477,46697,10,
4478,46750,10,0.990918095
4479,46754,10,
4480,46760,10,-0.007925231
4481,46760,20,
4482,46769,10,
4483,46769,40,
4484,46777,10,
4485,46777,40,
4486,46787,10,
4487,46787,11,
4488,46793,10,
4489,46793,40,
4490,46796,10,-1.006768557
4491,46796,20,-1.006768557
4492,46798,20,
4493,46798,30,
4494,46803,20,-0.007925231
4495,46806,10,
4496,46806,20,
4497,46811,20,
4498,46814,10,-1.006768557
4499,46814,40,-1.006768557
4500,46821,10,
4501,46821,11,
4502,46830,10,-1.006768557
4503,46933,20,-1.006768557
4504,46933,30,-1.006768557
4505,46945,10,
4506,46945,20,
4507,46960,10,-0.007925231
4508,46960,20,-0.007925231
4509,46972,10,
4510,46972,40,
4511,47009,10,-1.006768557
4512,47009,20,-1.006768557
4513,47030,20,0.990918095
4514,47030,30,
4515,47057,10,
4516,47061,10,
4517,47061,40,
4518,47071,10,
4519,47074,20,-1.006768557
4520,47130,10,
4521,47130,40,
4522,47132,10,-1.006768557
4523,47132,11,-0.007925231
4524,47136,20,-0.007925231
4525,47136,21,0.990918095
4526,47136,30,
4527,47140,10,
4528,47140,40,
4529,47142,10,
4530,47148,11,
4531,47163,10,0.990918095
4532,47168,10,
4533,47192,10,
4534,47192,20,
4535,47193,10,
4536,47193,20,
4537,47199,20,-1.006768557
4538,47199,30,-0.007925231
4539,47230,10,0.990918095
4540,47230,40,-0.007925231
4541,47241,10,-1.006768557
4542,47241,11,-1.006768557
4543,47242,10,
4544,47242,20,
4545,47254,10,-0.007925231
4546,47254,40,-1.006768557
4547,47255,10,
4548,47255,20,
4549,47295,10,-1.006768557
4550,47295,20,-1.006768557
4551,47320,20,
4552,47320,30,
4553,47344,20,1.989761421
4554,47344,30,1.989761421
4555,47367,30,
4556,47367,31,
4557,47368,10,
4558,47368,40,
4559,47378,10,-0.007925231
4560,47378,20,
4561,47382,20,
4562,47382,30,
4563,47387,10,
4564,47387,40,
4565,47392,10,
4566,47392,11,
4567,47403,10,
4568,47403,20,
4569,47404,20,-0.007925231
4570,47404,30,-0.007925231
4571,47415,10,1.989761421
4572,47415,40,1.989761421
4573,47418,10,-1.006768557
4574,47445,20,
4575,47458,11,
4576,47458,40,
4577,47477,20,-1.006768557
4578,47477,30,0.990918095
4579,47484,10,-1.006768557
4580,47484,40,-1.006768557
4581,47495,10,
4582,47495,11,
4583,47510,10,-1.006768557
4584,47510,11,-1.006768557
4585,47514,10,
4586,47514,20,
4587,47515,10,
4588,47515,20,
4589,47533,30,
4590,47535,10,
4591,47535,11,
4592,47555,20,
4593,47565,10,2.988604747
4594,47578,10,
4595,47578,20,-1.006768557
4596,47579,20,-1.006768557
4597,47579,30,-1.006768557
4598,47582,10,-1.006768557
4599,47582,11,-1.006768557
4600,47583,10,
4601,47583,20,
4602,47591,10,0.990918095
4603,47591,40,0.990918095
4604,47592,20,-0.007925231
4605,47592,30,-1.006768557
4606,47596,10,
4607,47596,11,
4608,47602,10,
4609,47602,20,
4610,47604,20,
4611,47604,30,
4612,47610,10,-1.006768557
4613,47610,40,-1.006768557
4614,47619,10,-1.006768557
4615,47619,40,-1.006768557
4616,47626,10,-1.006768557
4617,47630,10,
4618,47630,11,
4619,47630,12,
4620,47654,21,
4621,47654,30,
4622,47654,31,
4623,47660,10,
4624,47660,20,
4625,47664,20,-1.006768557
4626,47675,30,
4627,47675,40,
4628,47679,20,-1.006768557
4629,47680,10,0.990918095
4630,47680,20,-0.007925231
4631,47683,20,-0.007925231
4632,47683,30,-1.006768557
4633,47697,20,
4634,47699,10,
4635,47699,40,
4636,47704,10,-1.006768557
4637,47704,20,-1.006768557
4638,47707,10,
4639,47707,20,
4640,47709,20,
4641,47709,30,
4642,47711,20,-1.006768557
4643,47711,21,-1.006768557
4644,47718,10,
4645,47718,20,
4646,47720,20,-1.006768557
4647,47720,30,-0.007925231
4648,47724,10,
4649,47724,40,
4650,47726,20,-1.006768557
4651,47726,30,-1.006768557
4652,47751,10,-0.007925231
4653,47764,10,
4654,47764,11,
4655,47764,20,
4656,47764,22,
4657,47787,10,
4658,47831,10,
4659,47848,10,
4660,47848,40,
4661,47855,10,-1.006768557
4662,47855,20,2.988604747
4663,47902,20,-1.006768557
4664,47909,10,0.990918095
4665,47926,20,
4666,47926,21,-0.007925231
4667,47945,10,
4668,47992,10,
4669,48013,20,
4670,48013,30,
4671,48017,20,1.989761421
4672,48018,10,
4673,48018,20,
4674,48068,10,-0.007925231
4675,48091,10,-1.006768557
4676,48091,20,-1.006768557
4677,48103,10,
4678,48111,10,-0.007925231
4679,48111,40,-0.007925231
4680,48114,10,
4681,48124,10,
4682,48124,20,
4683,48131,10,0.990918095
4684,48131,40,0.990918095
4685,48135,10,
4686,48174,20,-1.006768557
4687,48228,10,
4688,48228,20,
4689,48239,40,
4690,48239,41,
4691,48248,10,
4692,48248,20,
4693,48250,10,
4694,48255,20,
4695,48275,20,-1.006768557
4696,48276,10,0.990918095
4697,48314,20,-1.006768557
4698,48314,30,-1.006768557
4699,48327,10,
4700,48327,20,
4701,48328,10,
4702,48328,20,
4703,48356,20,
4704,48360,10,
4705,48401,20,
4706,48401,30,
4707,48404,10,-0.007925231
4708,48404,40,-0.007925231
4709,48405,20,
4710,48405,30,
4711,48406,20,
4712,48406,30,
4713,48410,10,-0.007925231
4714,48410,40,
4715,48430,40,
4716,48440,10,
4717,48440,40,
4718,48455,40,-0.007925231
4719,48471,10,-1.006768557
4720,48471,20,-1.006768557
4721,48474,40,0.990918095
4722,48474,41,-0.007925231
4723,48475,20,
4724,48475,30,
4725,48479,10,-1.006768557
4726,48479,20,-1.006768557
4727,48480,20,
4728,48482,20,2.988604747
4729,48483,10,-1.006768557
4730,48483,20,-1.006768557
4731,48504,10,
4732,48504,20,
4733,48505,10,-1.006768557
4734,48506,10,1.989761421
4735,48507,10,0.990918095
4736,48507,20,-1.006768557
4737,48508,10,
4738,48524,20,0.990918095
4739,48524,30,0.990918095
4740,48531,20,-0.007925231
4741,48531,30,-1.006768557
4742,48534,10,
4743,48534,20,
4744,48535,10,
4745,48535,20,
4746,48544,11,0.990918095
4747,48545,10,-0.007925231
4748,48556,10,0.990918095
4749,48568,10,
4750,48568,20,
4751,48585,20,-0.007925231
4752,48595,20,
4753,48596,20,-0.007925231
4754,48596,30,1.989761421
4755,48604,10,
4756,48604,20,
4757,48605,20,
4758,48605,30,
4759,48608,10,
4760,48612,10,0.990918095
4761,48612,40,-0.007925231
4762,48615,10,0.990918095
4763,48615,40,0.990918095
4764,48616,10,
4765,48616,20,
4766,48621,20,0.990918095
4767,48621,30,0.990918095
4768,48622,10,
4769,48622,20,
4770,48623,20,
4771,48623,21,-1.006768557
4772,48624,10,-0.007925231
4773,48624,40,-0.007925231
4774,48625,20,-0.007925231
4775,48628,20,-0.007925231
4776,48628,30,-0.007925231
4777,48629,20,-0.007925231
4778,48629,30,-1.006768557
4779,48652,10,
4780,48652,40,
4781,48676,40,
4782,48676,41,
4783,48681,10,
4784,48683,10,
4785,48683,40,
4786,48685,10,
4787,48685,20,
4788,48686,20,-0.007925231
4789,48743,10,
4790,48767,10,-0.007925231
4791,48767,20,-1.006768557
4792,48778,10,0.990918095
4793,48778,20,-1.006768557
4794,48804,10,-1.006768557
4795,48804,20,
4796,48819,10,
4797,48823,10,-0.007925231
4798,48823,20,-1.006768557
4799,48825,10,
4800,48825,20,
4801,48828,10,-0.007925231
4802,48828,20,0.990918095
4803,48855,10,-1.006768557
4804,48868,10,-1.006768557
4805,48868,20,-1.006768557
4806,48870,10,-0.007925231
4807,48877,10,-0.007925231
4808,48882,20,-0.007925231
4809,48882,21,-0.007925231
4810,48888,10,
4811,48901,10,-0.007925231
4812,48901,20,0.990918095
4813,48904,10,
4814,48914,10,
4815,48915,30,
4816,48938,10,-0.007925231
4817,48938,20,-0.007925231
4818,48962,10,
4819,48962,20,
4820,48970,10,
4821,48970,11,
4822,48982,10,-0.007925231
4823,48982,20,-1.006768557
4824,48984,20,
4825,48987,10,-0.007925231
4826,48987,20,-1.006768557
4827,48988,10,
4828,48988,20,-0.007925231
4829,48992,10,
4830,48992,20,
4831,48995,10,-1.006768557
4832,48995,20,-0.007925231
4833,48997,10,
4834,49003,10,
4835,49015,10,
4836,49053,20,
4837,49053,30,
4838,49059,20,
4839,49059,30,
4840,49070,40,
4841,49077,20,
4842,49093,10,-1.006768557
4843,49093,40,-1.006768557
4844,49109,10,
4845,49109,20,
4846,49118,20,
4847,49118,30,
4848,49128,10,
4849,49137,10,0.990918095
4850,49137,11,0.990918095
4851,49140,10,
4852,49175,10,-0.007925231
4853,49175,40,-0.007925231
4854,49178,10,
4855,49178,40,
4856,49182,10,
4857,49182,20,
4858,49199,10,-0.007925231
4859,49199,20,
4860,49203,20,-1.006768557
4861,49203,30,-0.007925231
4862,49204,20,
4863,49207,20,0.990918095
4864,49207,30,0.990918095
4865,49210,20,
4866,49219,20,
4867,49219,21,
4868,49224,10,
4869,49224,40,
4870,49227,10,0.990918095
4871,49227,40,
4872,49229,10,-1.006768557
4873,49229,20,-0.007925231
4874,49232,20,
4875,49232,30,
4876,49233,30,0.990918095
4877,49235,10,
4878,49237,10,
4879,49237,20,
4880,49238,40,1.989761421
4881,49242,10,
4882,49242,20,
4883,49249,10,
4884,49249,40,
4885,49263,10,
4886,49263,40,
4887,49278,20,-1.006768557
4888,49278,30,0.990918095
4889,49279,10,
4890,49287,40,
4891,49288,10,
4892,49319,10,-0.007925231
4893,49377,10,-1.006768557
4894,49377,20,-1.006768557
4895,49378,10,
4896,49378,20,
4897,49383,20,
4898,49383,30,
4899,49393,10,
4900,49393,20,
4901,49396,10,
4902,49396,20,
4903,49426,10,0.990918095
4904,49442,10,-1.006768557
4905,49442,20,-1.006768557
4906,49448,10,-1.006768557
4907,49448,20,
4908,49455,10,
4909,49455,20,
4910,49470,10,
4911,49470,20,
4912,49475,10,
4913,49475,20,
4914,49489,10,
4915,49489,20,
4916,49498,20,
4917,49498,30,
4918,49504,10,-1.006768557
4919,49504,20,-1.006768557
4920,49511,20,
4921,49512,10,-0.007925231
4922,49512,40,-0.007925231
4923,49516,10,-0.007925231
4924,49516,11,-0.007925231
4925,49531,10,-0.007925231
4926,49531,20,-1.006768557
4927,49542,10,-0.007925231
4928,49542,40,-1.006768557
4929,49548,10,-0.007925231
4930,49548,40,-1.006768557
4931,49554,10,
4932,49554,20,
4933,49608,40,-1.006768557
4934,49635,40,1.989761421
4935,49645,10,-0.007925231
4936,49648,10,
4937,49661,10,0.990918095
4938,49667,10,0.990918095
4939,49689,10,
4940,49689,40,
4941,49697,10,-0.007925231
4942,49697,20,-0.007925231
4943,49701,20,-1.006768557
4944,49701,30,-1.006768557
4945,49702,20,
4946,49702,30,
4947,49712,10,
4948,49712,20,
4949,49713,10,
4950,49722,10,
4951,49724,20,
4952,49724,30,
4953,49729,10,-0.007925231
4954,49742,10,
4955,49742,20,
4956,49753,10,
4957,49766,20,
4958,49766,30,
4959,49779,10,
4960,49801,10,-1.006768557
4961,49801,20,-0.007925231
4962,49801,21,-0.007925231
4963,50117,10,
4964,50117,20,
4965,50125,20,-0.007925231
4966,50125,21,0.990918095
4967,50125,22,-0.007925231
4968,50132,20,
4969,50132,30,
4970,50138,20,-1.006768557
4971,50138,30,-1.006768557
4972,50143,10,-1.006768557
4973,50143,20,-0.007925231
4974,50145,10,
4975,50145,11,
4976,50152,30,
4977,50152,31,
4978,50156,10,-0.007925231
4979,50158,10,
4980,50158,20,
4981,50169,10,
4982,50169,40,
4983,50173,10,
4984,50173,40,
4985,50176,10,-1.006768557
4986,50176,40,-1.006768557
4987,50180,10,-1.006768557
4988,50180,20,-0.007925231
4989,50181,10,-1.006768557
4990,50181,20,-1.006768557
4991,50182,10,-1.006768557
4992,50182,20,-1.006768557
4993,50185,10,
4994,50185,40,
4995,50192,10,0.990918095
4996,50192,20,-0.007925231
4997,50195,30,-0.007925231
4998,50195,31,-0.007925231
4999,50203,10,-1.006768557
5000,50203,20,-1.006768557
5001,50214,10,
5002,50216,20,
5003,50223,10,-0.007925231
5004,50223,20,-0.007925231
5005,50229,20,
5006,50229,30,
5007,50232,10,-0.007925231
5008,50232,20,-0.007925231
5009,50233,10,
5010,50233,20,
5011,50235,20,-0.007925231
5012,50237,10,-1.006768557
5013,50237,40,-1.006768557
5014,50239,10,
5015,50239,20,
5016,50243,10,-1.006768557
5017,50243,20,-1.006768557
5018,50258,20,-1.006768557
5019,50258,30,-0.007925231
5020,50259,10,
5021,50272,10,
5022,50272,40,
5023,50283,20,
5024,50283,30,
5025,50321,10,
5026,50326,20,
5027,50326,30,
5028,50342,10,
5029,50342,20,
5030,50358,40,-0.007925231
5031,50362,10,
5032,50364,10,
5033,50364,40,
5034,50365,30,-1.006768557
5035,50368,20,0.990918095
5036,50375,10,0.990918095
5037,50375,20,1.989761421
5038,50376,10,-1.006768557
5039,50376,40,-1.006768557
5040,50377,10,
5041,50377,40,
5042,50380,20,-0.007925231
5043,50380,30,-0.007925231
5044,50384,40,
5045,50385,10,
5046,50385,20,
5047,50389,10,-0.007925231
5048,50389,11,0.990918095
5049,50403,10,-1.006768557
5050,50403,20,-1.006768557
5051,50412,10,-1.006768557
5052,50412,20,-1.006768557
5053,50419,30,
5054,50428,20,-1.006768557
5055,50432,10,-0.007925231
5056,50432,40,
5057,50437,20,-1.006768557
5058,50452,10,-1.006768557
5059,50452,20,-1.006768557
5060,50456,10,0.990918095
5061,50456,40,0.990918095
5062,50461,30,-1.006768557
5063,50473,20,-0.007925231
5064,50473,21,-0.007925231
5065,50483,10,0.990918095
5066,50483,20,0.990918095
5067,50488,20,0.990918095
5068,50517,10,
5069,50517,40,
5070,50520,10,
5071,50520,40,
5072,50523,10,-0.007925231
5073,50528,20,-0.007925231
5074,50528,30,-1.006768557
5075,50530,20,
5076,50546,10,
5077,50546,20,
5078,50560,10,
5079,50560,20,
5080,50571,10,
5081,50571,11,
5082,50576,10,-0.007925231
5083,50576,20,-0.007925231
5084,50583,20,-1.006768557
5085,50583,30,0.990918095
5086,50587,10,-0.007925231
5087,50587,20,-0.007925231
5088,50591,20,
5089,50594,10,-1.006768557
5090,50594,20,-0.007925231
5091,50598,10,-1.006768557
5092,50598,40,-1.006768557
5093,50600,20,-1.006768557
5094,50601,10,-1.006768557
5095,50601,40,-1.006768557
5096,50606,10,-0.007925231
5097,50606,40,-0.007925231
5098,50622,20,0.990918095
5099,50631,20,-1.006768557
5100,50631,30,
5101,50635,20,-1.006768557
5102,50642,10,
5103,50665,10,
5104,50665,20,
5105,50694,10,-0.007925231
5106,50708,10,0.990918095
5107,50709,10,-0.007925231
5108,50709,40,-1.006768557
5109,50716,10,
5110,50716,20,
5111,50724,20,
5112,50726,10,
5113,50726,20,
5114,50733,10,
5115,50733,40,
5116,50746,10,-1.006768557
5117,50746,20,-0.007925231
5118,50763,10,
5119,50763,20,
5120,50766,10,
5121,50766,40,
5122,50784,10,
5123,50784,20,
5124,50786,10,
5125,50788,10,
5126,50788,20,
5127,50802,10,-1.006768557
5128,50802,40,-0.007925231
5129,50803,10,0.990918095
5130,50807,10,
5131,50815,10,1.989761421
5132,50822,10,
5133,50823,10,-1.006768557
5134,50823,40,-0.007925231
5135,50825,10,-1.006768557
5136,50825,11,-1.006768557
5137,50825,40,
5138,50825,42,-0.007925231
5139,50834,20,
5140,50834,30,
5141,50842,10,
5142,50852,10,-1.006768557
5143,50852,20,-1.006768557
5144,50853,10,-0.007925231
5145,50853,20,-0.007925231
5146,50857,10,
5147,50857,40,
5148,50861,20,-1.006768557
5149,50861,30,-1.006768557
5150,50867,10,
5151,50867,20,
5152,50869,20,-0.007925231
5153,50869,30,-0.007925231
5154,50873,10,-0.007925231
5155,50883,10,
5156,50883,20,
5157,50884,20,
5158,50884,30,0.990918095
5159,50885,10,-1.006768557
5160,50885,11,-1.006768557
5161,50885,40,-0.007925231
5162,50890,10,-0.007925231
5163,50894,10,0.990918095
5164,50894,20,-1.006768557
5165,50895,10,
5166,50895,40,
5167,50903,10,
5168,50906,10,
5169,50907,20,
5170,50907,30,
5171,50911,10,
5172,50911,40,
5173,50925,10,
5174,50930,10,
5175,50937,10,
5176,50945,10,
5177,50945,40,
5178,50972,10,-0.007925231
5179,50972,40,-0.007925231
5180,50974,10,
5181,50974,20,
5182,50992,10,
5183,50993,10,-0.007925231
5184,50993,40,-0.007925231
5185,50997,10,-1.006768557
5186,50997,20,-1.006768557
5187,51003,40,
5188,51003,41,
5189,51012,20,
5190,51012,21,
5191,51018,10,-0.007925231
5192,51029,10,
5193,51038,10,-0.007925231
5194,51044,10,-1.006768557
5195,51044,40,-1.006768557
5196,51055,10,
5197,51062,40,2.988604747
5198,51062,41,
5199,51065,10,2.988604747
5200,51075,10,
5201,51077,10,
5202,51098,20,0.990918095
5203,51106,10,
5204,51108,10,0.990918095
5205,51108,40,0.990918095
5206,51111,10,-0.007925231
5207,51111,20,1.989761421
5208,51169,10,-1.006768557
5209,51169,20,-1.006768557
5210,51174,20,
5211,51174,21,
5212,51174,30,-0.007925231
5213,51184,10,
5214,51184,20,
5215,51185,10,-0.007925231
5216,51188,10,
5217,51203,10,-0.007925231
5218,51217,10,0.990918095
5219,51217,40,1.989761421
5220,51221,10,0.990918095
5221,51225,10,
5222,51228,10,-1.006768557
5223,51228,20,-1.006768557
5224,51244,10,-0.007925231
5225,51244,20,-1.006768557
5226,51248,20,0.990918095
5227,51248,30,0.990918095
5228,51270,10,
5229,51273,10,-1.006768557
5230,51273,20,-0.007925231
5231,51298,10,-1.006768557
5232,51302,10,0.990918095
5233,51306,10,
5234,51306,20,
5235,51308,20,-0.007925231
5236,51308,30,-0.007925231
5237,51318,20,
5238,51318,30,
5239,51320,10,
5240,51320,11,
5241,51345,30,
5242,51348,20,0.990918095
5243,51356,20,
5244,51356,30,
5245,51373,10,
5246,51378,10,
5247,51381,10,-0.007925231
5248,51385,10,
5249,51387,10,
5250,51387,20,
5251,51405,10,
5252,51405,20,
5253,51406,10,
5254,51406,40,
5255,51411,10,
5256,51417,30,-0.007925231
5257,51423,10,
5258,51423,11,
5259,51456,20,
5260,51462,10,-1.006768557
5261,51466,10,
5262,51466,20,
5263,51467,10,
5264,51467,11,
5265,51468,10,
5266,51470,10,
5267,51476,20,-1.006768557
5268,51476,30,-1.006768557
5269,51478,10,
5270,51479,10,-1.006768557
5271,51479,20,-0.007925231
5272,51489,20,
5273,51489,30,
5274,51500,20,0.990918095
5275,51500,30,-0.007925231
5276,51506,10,
5277,51510,10,
5278,51514,10,
5279,51515,10,-1.006768557
5280,51518,10,
5281,51522,20,0.990918095
5282,51534,10,1.989761421
5283,51538,10,-0.007925231
5284,51542,10,
5285,51542,20,
5286,51549,10,0.990918095
5287,51550,10,0.990918095
5288,51550,20,-0.007925231
5289,51554,20,
5290,51554,30,0.990918095
5291,51558,10,
5292,51558,40,
5293,51577,10,-1.006768557
5294,51577,20,-1.006768557
5295,51589,10,
5296,51596,10,-0.007925231
5297,51596,20,-1.006768557
5298,51615,40,
5299,51639,30,-1.006768557
5300,51640,10,-1.006768557
5301,51640,20,
5302,51655,10,
5303,51655,40,2.988604747
5304,51658,10,0.990918095
5305,51658,20,
5306,51680,10,
5307,51680,20,
5308,51695,20,-0.007925231
5309,51695,30,1.989761421
5310,51698,10,
5311,51725,20,-1.006768557
5312,51735,10,0.990918095
5313,51740,20,
5314,51740,30,
5315,51752,10,
5316,51752,40,
5317,51765,10,
5318,51765,20,
5319,51788,10,
5320,51788,40,
5321,51795,10,
5322,51795,20,
5323,51815,10,
5324,51815,40,
5325,51824,10,
5326,51835,10,-0.007925231
5327,51835,20,0.990918095
5328,51885,10,
5329,51885,11,
5330,51890,10,1.989761421
5331,51890,11,0.990918095
5332,51896,20,
5333,51896,30,
5334,51901,20,
5335,51908,30,-0.007925231
5336,51908,31,-1.006768557
5337,51911,10,
5338,51921,20,
5339,51927,20,
5340,51927,30,
5341,51937,10,
5342,51947,20,
5343,51947,30,
