,HHID,value
3080,45630,-1.061803161
3081,45630,-0.107796479
3082,45630,-0.107796479
3083,45630,-1.061803161
3084,45630,-0.107796479
3085,45630,-0.107796479
3086,45687,-1.061803161
3087,45695,-1.061803161
3088,45699,-1.061803161
3089,45700,-1.061803161
3090,45709,-1.061803161
3091,45739,-0.107796479
3092,45742,-1.061803161
3093,45746,-1.061803161
3094,45749,-1.061803161
3095,45750,-1.061803161
3096,45781,-1.061803161
3097,45786,-1.061803161
3098,45848,0.846210204
3099,45867,-1.061803161
3100,45870,-1.061803161
3101,45885,-1.061803161
3102,45895,1.800216886
3103,45922,-1.061803161
3104,45923,0.846210204
3105,45931,-0.107796479
3106,45943,
3107,45944,-1.061803161
3108,45949,-0.107796479
3109,45971,0.846210204
3110,45971,-0.107796479
3111,45971,0.846210204
3112,45971,-0.107796479
3113,45982,-1.061803161
3114,45984,-1.061803161
3115,45992,-1.061803161
3116,45997,-0.107796479
3117,45998,-1.061803161
3118,46012,-0.107796479
3119,46074,0.846210204
3120,46109,-0.107796479
3121,46119,-0.107796479
3122,46131,0.846210204
3123,46135,-1.061803161
3124,46138,-1.061803161
3125,46146,-1.061803161
3126,46163,-0.107796479
3127,46165,-1.061803161
3128,46187,-1.061803161
3129,46188,-1.061803161
3130,46188,-1.061803161
3131,46219,-1.061803161
3132,46226,-1.061803161
3133,46252,-0.107796479
3134,46283,0.846210204
3135,46291,-0.107796479
3136,46316,-0.107796479
3137,46319,-1.061803161
3138,46321,-1.061803161
3139,46322,-1.061803161
3140,46331,
3141,46374,-1.061803161
3142,46379,-1.061803161
3143,46384,0.846210204
3144,46391,-1.061803161
3145,46394,-1.061803161
3146,46423,-0.107796479
3147,46440,0.846210204
3148,46441,-1.061803161
3149,46443,-1.061803161
3150,46485,-1.061803161
3151,46493,-0.107796479
3152,46555,0.846210204
3153,46558,-1.061803161
3154,46559,-0.107796479
3155,46569,-1.061803161
3156,46571,
3157,46583,-1.061803161
3158,46602,0.846210204
3159,46614,0.846210204
3160,46614,-1.061803161
3161,46614,0.846210204
3162,46614,-1.061803161
3163,46627,0.846210204
3164,46633,-1.061803161
3165,46641,-0.107796479
3166,46668,0.846210204
3167,46686,-0.107796479
3168,46697,-0.107796479
3169,46750,1.800216886
3170,46754,-1.061803161
3171,46760,2.754223568
3172,46769,0.846210204
3173,46777,-0.107796479
3174,46787,-0.107796479
3175,46793,-0.107796479
3176,46796,0.846210204
3177,46798,
3178,46803,0.846210204
3179,46806,-0.107796479
3180,46811,-1.061803161
3181,46814,0.846210204
3182,46821,-1.061803161
3183,46830,-0.107796479
3184,46933,-0.107796479
3185,46945,
3186,46960,
3187,46972,0.846210204
3188,47009,-0.107796479
3189,47030,-1.061803161
3190,47057,-0.107796479
3191,47061,1.800216886
3192,47071,2.754223568
3193,47074,-1.061803161
3194,47130,-1.061803161
3195,47132,-1.061803161
3196,47136,-1.061803161
3197,47136,-1.061803161
3198,47136,-1.061803161
3199,47136,-1.061803161
3200,47140,-1.061803161
3201,47142,0.846210204
3202,47148,
3203,47163,1.800216886
3204,47168,-0.107796479
3205,47192,0.846210204
3206,47193,-1.061803161
3207,47199,0.846210204
3208,47230,0.846210204
3209,47241,0.846210204
3210,47242,1.800216886
3211,47254,0.846210204
3212,47255,-1.061803161
3213,47295,-0.107796479
3214,47320,-0.107796479
3215,47344,-1.061803161
3216,47367,-0.107796479
3217,47368,
3218,47378,-1.061803161
3219,47382,
3220,47387,0.846210204
3221,47392,0.846210204
3222,47403,0.846210204
3223,47404,-0.107796479
3224,47415,1.800216886
3225,47418,0.846210204
3226,47445,0.846210204
3227,47458,-0.107796479
3228,47458,-1.061803161
3229,47458,-0.107796479
3230,47458,-1.061803161
3231,47477,-1.061803161
3232,47484,-0.107796479
3233,47495,-0.107796479
3234,47495,-0.107796479
3235,47495,-0.107796479
3236,47495,-0.107796479
3237,47510,-0.107796479
3238,47514,-0.107796479
3239,47515,0.846210204
3240,47533,-1.061803161
3241,47535,-0.107796479
3242,47555,-1.061803161
3243,47565,-1.061803161
3244,47578,-0.107796479
3245,47579,-0.107796479
3246,47582,-0.107796479
3247,47583,-0.107796479
3248,47591,-0.107796479
3249,47592,-1.061803161
3250,47596,-0.107796479
3251,47602,-1.061803161
3252,47604,-1.061803161
3253,47610,-1.061803161
3254,47619,0.846210204
3255,47626,-1.061803161
3256,47630,-0.107796479
3257,47630,0.846210204
3258,47630,-0.107796479
3259,47630,0.846210204
3260,47654,-1.061803161
3261,47654,-1.061803161
3262,47654,-1.061803161
3263,47654,-1.061803161
3264,47660,0.846210204
3265,47664,0.846210204
3266,47675,-1.061803161
3267,47679,-0.107796479
3268,47680,0.846210204
3269,47683,-1.061803161
3270,47697,-0.107796479
3271,47699,-1.061803161
3272,47704,-1.061803161
3273,47707,-1.061803161
3274,47709,-0.107796479
3275,47711,-1.061803161
3276,47718,-0.107796479
3277,47720,0.846210204
3278,47724,-1.061803161
3279,47726,-0.107796479
3280,47751,0.846210204
3281,47764,
3282,47764,-1.061803161
3283,47764,
3284,47764,-1.061803161
3285,47764,
3286,47764,-1.061803161
3287,47787,
3288,47831,0.846210204
3289,47848,-0.107796479
3290,47855,-0.107796479
3291,47902,-0.107796479
3292,47909,1.800216886
3293,47926,-1.061803161
3294,47926,1.800216886
3295,47945,-1.061803161
3296,47992,
3297,48013,-1.061803161
3298,48017,
3299,48018,-1.061803161
3300,48068,-0.107796479
3301,48091,-1.061803161
3302,48103,-0.107796479
3303,48111,
3304,48114,-0.107796479
3305,48124,-0.107796479
3306,48131,-1.061803161
3307,48135,1.800216886
3308,48174,-1.061803161
3309,48228,-0.107796479
3310,48239,
3311,48239,
3312,48248,-1.061803161
3313,48250,0.846210204
3314,48255,0.846210204
3315,48275,0.846210204
3316,48276,
3317,48314,-1.061803161
3318,48327,-1.061803161
3319,48328,-1.061803161
3320,48356,
3321,48360,0.846210204
3322,48401,0.846210204
3323,48404,-1.061803161
3324,48405,1.800216886
3325,48406,-1.061803161
3326,48410,-0.107796479
3327,48410,0.846210204
3328,48410,-0.107796479
3329,48410,0.846210204
3330,48430,0.846210204
3331,48440,0.846210204
3332,48455,-0.107796479
3333,48471,-1.061803161
3334,48474,-1.061803161
3335,48474,-1.061803161
3336,48475,-0.107796479
3337,48479,-0.107796479
3338,48480,0.846210204
3339,48482,-1.061803161
3340,48483,-1.061803161
3341,48504,0.846210204
3342,48505,-0.107796479
3343,48506,-0.107796479
3344,48507,-1.061803161
3345,48508,0.846210204
3346,48524,-0.107796479
3347,48531,-0.107796479
3348,48534,0.846210204
3349,48535,-1.061803161
3350,48544,-1.061803161
3351,48545,-0.107796479
3352,48556,
3353,48568,-1.061803161
3354,48585,-0.107796479
3355,48595,0.846210204
3356,48596,-0.107796479
3357,48604,-0.107796479
3358,48605,-0.107796479
3359,48608,-0.107796479
3360,48612,-0.107796479
3361,48615,-0.107796479
3362,48616,0.846210204
3363,48621,0.846210204
3364,48622,0.846210204
3365,48623,-0.107796479
3366,48623,-0.107796479
3367,48623,-0.107796479
3368,48623,-0.107796479
3369,48624,-0.107796479
3370,48625,-0.107796479
3371,48628,-1.061803161
3372,48629,-1.061803161
3373,48652,1.800216886
3374,48676,-0.107796479
3375,48681,1.800216886
3376,48683,-1.061803161
3377,48685,0.846210204
3378,48686,-0.107796479
3379,48743,-0.107796479
3380,48767,-0.107796479
3381,48778,-0.107796479
3382,48804,-0.107796479
3383,48819,-0.107796479
3384,48823,
3385,48825,-1.061803161
3386,48828,-1.061803161
3387,48855,-1.061803161
3388,48868,-1.061803161
3389,48870,-1.061803161
3390,48877,-0.107796479
3391,48882,-1.061803161
3392,48888,0.846210204
3393,48901,-0.107796479
3394,48904,-1.061803161
3395,48914,-1.061803161
3396,48915,
3397,48938,-0.107796479
3398,48962,-1.061803161
3399,48970,-0.107796479
3400,48982,-0.107796479
3401,48984,-1.061803161
3402,48987,-0.107796479
3403,48988,-1.061803161
3404,48988,1.800216886
3405,48988,-1.061803161
3406,48988,1.800216886
3407,48992,-0.107796479
3408,48995,-0.107796479
3409,48997,-1.061803161
3410,49003,-1.061803161
3411,49015,
3412,49053,-1.061803161
3413,49059,-0.107796479
3414,49070,1.800216886
3415,49077,-0.107796479
3416,49093,-1.061803161
3417,49109,
3418,49118,-1.061803161
3419,49128,
3420,49137,-0.107796479
3421,49140,0.846210204
3422,49175,-0.107796479
3423,49178,0.846210204
3424,49182,0.846210204
3425,49199,0.846210204
3426,49203,-0.107796479
3427,49204,-1.061803161
3428,49207,-1.061803161
3429,49210,-1.061803161
3430,49219,-1.061803161
3431,49224,-0.107796479
3432,49227,0.846210204
3433,49229,-0.107796479
3434,49232,0.846210204
3435,49233,-0.107796479
3436,49235,
3437,49237,0.846210204
3438,49238,0.846210204
3439,49242,0.846210204
3440,49249,-1.061803161
3441,49263,1.800216886
3442,49263,1.800216886
3443,49278,
3444,49279,0.846210204
3445,49287,-0.107796479
3446,49288,-1.061803161
3447,49319,
3448,49377,-0.107796479
3449,49378,-1.061803161
3450,49383,-0.107796479
3451,49393,-1.061803161
3452,49396,-1.061803161
3453,49426,-0.107796479
3454,49442,-0.107796479
3455,49448,-1.061803161
3456,49455,0.846210204
3457,49470,0.846210204
3458,49475,-0.107796479
3459,49489,0.846210204
3460,49498,-1.061803161
3461,49504,-1.061803161
3462,49511,0.846210204
3463,49512,-0.107796479
3464,49516,-0.107796479
3465,49531,-0.107796479
3466,49542,-1.061803161
3467,49548,-1.061803161
3468,49554,-0.107796479
3469,49608,-0.107796479
3470,49635,-1.061803161
3471,49645,-0.107796479
3472,49648,-0.107796479
3473,49661,1.800216886
3474,49667,-1.061803161
3475,49689,-1.061803161
3476,49689,-1.061803161
3477,49689,-1.061803161
3478,49689,-1.061803161
3479,49697,-1.061803161
3480,49701,-1.061803161
3481,49702,-0.107796479
3482,49712,-1.061803161
3483,49713,-0.107796479
3484,49722,
3485,49724,0.846210204
3486,49729,-0.107796479
3487,49742,-1.061803161
3488,49753,-0.107796479
3489,49766,-1.061803161
3490,49779,-0.107796479
3491,49801,-1.061803161
3492,49801,-0.107796479
3493,49801,-1.061803161
3494,49801,-0.107796479
3495,50117,-1.061803161
3496,50125,-0.107796479
3497,50125,0.846210204
3498,50125,-0.107796479
3499,50125,0.846210204
3500,50132,-1.061803161
3501,50138,-0.107796479
3502,50143,-0.107796479
3503,50145,-0.107796479
3504,50152,0.846210204
3505,50156,-1.061803161
3506,50158,1.800216886
3507,50169,-1.061803161
3508,50173,0.846210204
3509,50176,-1.061803161
3510,50180,-0.107796479
3511,50181,0.846210204
3512,50182,-1.061803161
3513,50185,-1.061803161
3514,50192,-0.107796479
3515,50195,-0.107796479
3516,50203,-1.061803161
3517,50214,0.846210204
3518,50216,-0.107796479
3519,50223,0.846210204
3520,50229,-0.107796479
3521,50232,-0.107796479
3522,50233,0.846210204
3523,50235,0.846210204
3524,50237,-1.061803161
3525,50239,-1.061803161
3526,50243,1.800216886
3527,50258,-0.107796479
3528,50259,-0.107796479
3529,50272,0.846210204
3530,50283,-0.107796479
3531,50321,-0.107796479
3532,50326,-0.107796479
3533,50342,-1.061803161
3534,50358,-1.061803161
3535,50362,
3536,50364,-1.061803161
3537,50365,-0.107796479
3538,50368,0.846210204
3539,50375,-1.061803161
3540,50376,-1.061803161
3541,50377,0.846210204
3542,50380,-1.061803161
3543,50384,0.846210204
3544,50385,0.846210204
3545,50389,0.846210204
3546,50403,-0.107796479
3547,50412,-1.061803161
3548,50419,-1.061803161
3549,50428,-1.061803161
3550,50432,2.754223568
3551,50437,
3552,50452,-0.107796479
3553,50456,-1.061803161
3554,50461,
3555,50473,-0.107796479
3556,50483,
3557,50488,0.846210204
3558,50517,-0.107796479
3559,50520,
3560,50523,-1.061803161
3561,50528,-0.107796479
3562,50530,0.846210204
3563,50546,-1.061803161
3564,50560,-0.107796479
3565,50571,-0.107796479
3566,50576,0.846210204
3567,50583,-1.061803161
3568,50587,-1.061803161
3569,50591,-0.107796479
3570,50594,-0.107796479
3571,50598,-0.107796479
3572,50600,-0.107796479
3573,50601,-1.061803161
3574,50606,-1.061803161
3575,50622,0.846210204
3576,50631,-0.107796479
3577,50635,-0.107796479
3578,50642,-0.107796479
3579,50665,-0.107796479
3580,50694,0.846210204
3581,50708,-0.107796479
3582,50709,-1.061803161
3583,50716,-1.061803161
3584,50724,0.846210204
3585,50726,0.846210204
3586,50733,-1.061803161
3587,50746,-1.061803161
3588,50763,-0.107796479
3589,50766,-1.061803161
3590,50784,-0.107796479
3591,50786,-0.107796479
3592,50788,-1.061803161
3593,50802,-0.107796479
3594,50803,-0.107796479
3595,50807,-1.061803161
3596,50815,-1.061803161
3597,50822,0.846210204
3598,50823,-1.061803161
3599,50825,-1.061803161
3600,50825,1.800216886
3601,50825,-1.061803161
3602,50825,-1.061803161
3603,50825,1.800216886
3604,50825,-1.061803161
3605,50825,-1.061803161
3606,50825,1.800216886
3607,50825,-1.061803161
3608,50834,0.846210204
3609,50842,-0.107796479
3610,50852,-0.107796479
3611,50853,0.846210204
3612,50857,0.846210204
3613,50857,-1.061803161
3614,50857,0.846210204
3615,50857,-1.061803161
3616,50861,-1.061803161
3617,50867,
3618,50869,-0.107796479
3619,50873,-1.061803161
3620,50883,-1.061803161
3621,50884,-1.061803161
3622,50885,-0.107796479
3623,50885,0.846210204
3624,50885,-0.107796479
3625,50885,0.846210204
3626,50890,-1.061803161
3627,50894,-1.061803161
3628,50895,-1.061803161
3629,50903,-0.107796479
3630,50906,-1.061803161
3631,50907,0.846210204
3632,50911,0.846210204
3633,50925,-1.061803161
3634,50930,2.754223568
3635,50937,1.800216886
3636,50945,1.800216886
3637,50972,-1.061803161
3638,50974,-0.107796479
3639,50992,
3640,50993,-0.107796479
3641,50997,0.846210204
3642,51003,-0.107796479
3643,51012,-0.107796479
3644,51018,-1.061803161
3645,51029,-0.107796479
3646,51038,-0.107796479
3647,51044,0.846210204
3648,51055,-0.107796479
3649,51062,0.846210204
3650,51062,0.846210204
3651,51062,0.846210204
3652,51062,0.846210204
3653,51065,
3654,51075,1.800216886
3655,51077,
3656,51098,-1.061803161
3657,51106,
3658,51108,-1.061803161
3659,51111,-1.061803161
3660,51169,-1.061803161
3661,51174,-1.061803161
3662,51174,-0.107796479
3663,51174,-1.061803161
3664,51174,-0.107796479
3665,51184,-0.107796479
3666,51185,-0.107796479
3667,51188,1.800216886
3668,51203,-0.107796479
3669,51217,-0.107796479
3670,51221,0.846210204
3671,51225,-0.107796479
3672,51228,0.846210204
3673,51244,-0.107796479
3674,51248,-1.061803161
3675,51270,1.800216886
3676,51273,0.846210204
3677,51298,-0.107796479
3678,51302,-1.061803161
3679,51306,0.846210204
3680,51308,-0.107796479
3681,51318,-1.061803161
3682,51320,-0.107796479
3683,51345,-0.107796479
3684,51348,-1.061803161
3685,51356,1.800216886
3686,51373,1.800216886
3687,51378,0.846210204
3688,51381,-0.107796479
3689,51385,
3690,51387,2.754223568
3691,51405,-1.061803161
3692,51406,-0.107796479
3693,51411,-1.061803161
3694,51417,-0.107796479
3695,51423,-0.107796479
3696,51456,-0.107796479
3697,51462,
3698,51466,-1.061803161
3699,51467,-0.107796479
3700,51468,
3701,51470,-0.107796479
3702,51476,-0.107796479
3703,51478,-1.061803161
3704,51479,-0.107796479
3705,51489,0.846210204
3706,51500,-0.107796479
3707,51506,-0.107796479
3708,51510,
3709,51514,-0.107796479
3710,51515,-0.107796479
3711,51518,0.846210204
3712,51522,-0.107796479
3713,51534,0.846210204
3714,51538,-1.061803161
3715,51542,-1.061803161
3716,51549,-0.107796479
3717,51550,-1.061803161
3718,51550,0.846210204
3719,51550,-1.061803161
3720,51550,0.846210204
3721,51554,-1.061803161
3722,51558,-1.061803161
3723,51577,-1.061803161
3724,51589,0.846210204
3725,51596,0.846210204
3726,51615,-1.061803161
3727,51639,0.846210204
3728,51640,-1.061803161
3729,51655,-0.107796479
3730,51655,-1.061803161
3731,51655,-0.107796479
3732,51655,-1.061803161
3733,51658,
3734,51680,-0.107796479
3735,51695,-0.107796479
3736,51698,-0.107796479
3737,51725,-0.107796479
3738,51735,0.846210204
3739,51740,-1.061803161
3740,51752,-0.107796479
3741,51765,
3742,51788,0.846210204
3743,51795,-1.061803161
3744,51815,
3745,51824,2.754223568
3746,51835,-0.107796479
3747,51885,
3748,51890,-1.061803161
3749,51896,-1.061803161
3750,51901,0.846210204
3751,51908,-0.107796479
3752,51911,-0.107796479
3753,51921,
3754,51927,-0.107796479
3755,51937,-0.107796479
3756,51947,-0.107796479
3757,51961,-0.107796479
3758,51975,-0.107796479
3759,51982,-0.107796479
3760,51983,-1.061803161
3761,51991,-1.061803161
3762,52001,-1.061803161
3763,52010,-0.107796479
3764,52015,-0.107796479
3765,52020,-1.061803161
3766,52037,-0.107796479
3767,52080,-0.107796479
3768,52080,-0.107796479
3769,52082,-0.107796479
3770,52103,1.800216886
3771,52105,0.846210204
3772,52112,-0.107796479
3773,52118,-0.107796479
3774,52138,-1.061803161
3775,52149,-1.061803161
3776,52153,-1.061803161
3777,52171,-0.107796479
3778,52176,-1.061803161
3779,52180,-0.107796479
3780,52188,0.846210204
3781,52191,-0.107796479
3782,52207,-1.061803161
3783,52221,-0.107796479
3784,52233,0.846210204
3785,52233,-1.061803161
3786,52233,0.846210204
3787,52233,-1.061803161
3788,52234,-1.061803161
3789,52255,1.800216886
3790,52259,0.846210204
3791,52270,0.846210204
3792,52277,1.800216886
3793,52281,-1.061803161
3794,52289,0.846210204
3795,52295,-1.061803161
3796,52298,-0.107796479
3797,52313,-1.061803161
3798,52337,2.754223568
3799,52354,-0.107796479
3800,52361,-1.061803161
3801,52362,0.846210204
3802,52382,0.846210204
3803,52384,-0.107796479
3804,52392,-1.061803161
3805,52398,1.800216886
3806,52413,0.846210204
3807,52414,1.800216886
3808,52427,0.846210204
3809,52436,0.846210204
3810,52441,-0.107796479
3811,52442,-0.107796479
3812,52444,0.846210204
3813,52455,1.800216886
3814,52459,-0.107796479
3815,52460,1.800216886
3816,52468,-0.107796479
3817,52470,1.800216886
3818,52492,-1.061803161
3819,52496,
3820,52509,-0.107796479
3821,52515,-1.061803161
3822,52537,2.754223568
3823,52541,-1.061803161
3824,52542,0.846210204
3825,52545,-1.061803161
3826,52548,0.846210204
3827,52568,-1.061803161
3828,52572,1.800216886
3829,52573,1.800216886
3830,52583,-0.107796479
3831,52611,0.846210204
3832,52612,-1.061803161
3833,52632,-0.107796479
3834,52645,-1.061803161
3835,52647,0.846210204
3836,52672,0.846210204
3837,52676,-0.107796479
3838,52695,
3839,52698,-1.061803161
3840,52703,-0.107796479
3841,52716,
3842,52745,0.846210204
3843,52746,-0.107796479
3844,52749,-1.061803161
3845,52778,-0.107796479
3846,52805,-0.107796479
3847,52823,0.846210204
3848,52829,-0.107796479
3849,52846,-1.061803161
3850,52854,0.846210204
3851,52884,-0.107796479
3852,52894,0.846210204
3853,52904,-1.061803161
3854,52909,-0.107796479
3855,52926,-0.107796479
3856,52930,-1.061803161
3857,52946,-1.061803161
3858,52965,-0.107796479
3859,52965,0.846210204
3860,52965,-0.107796479
3861,52965,0.846210204
3862,52971,0.846210204
3863,52985,1.800216886
3864,52986,-1.061803161
3865,52987,-1.061803161
3866,52989,-0.107796479
3867,52996,-1.061803161
3868,53021,-0.107796479
3869,53027,0.846210204
3870,53029,0.846210204
3871,53033,
3872,53033,-0.107796479
3873,53033,
3874,53033,-0.107796479
3875,53037,1.800216886
3876,53045,-0.107796479
3877,53050,1.800216886
3878,53052,-1.061803161
3879,53055,-1.061803161
3880,53071,-1.061803161
3881,53076,-1.061803161
3882,53087,-1.061803161
3883,53088,0.846210204
3884,53090,-0.107796479
3885,53094,-0.107796479
3886,53095,-0.107796479
3887,53095,-0.107796479
3888,53095,-0.107796479
3889,53095,-0.107796479
3890,53102,-1.061803161
3891,53139,-1.061803161
3892,53148,-0.107796479
3893,53158,-1.061803161
3894,53234,-0.107796479
3895,53237,-0.107796479
3896,53249,
3897,53255,2.754223568
3898,53256,-0.107796479
3899,53266,2.754223568
3900,53273,-0.107796479
3901,53279,0.846210204
3902,53301,0.846210204
3903,53302,-0.107796479
3904,53304,-0.107796479
3905,53321,1.800216886
3906,53326,1.800216886
3907,53345,0.846210204
3908,53352,-1.061803161
3909,53354,-1.061803161
3910,53376,-0.107796479
3911,53407,
3912,53413,-1.061803161
3913,53442,
3914,53462,-0.107796479
3915,53472,-0.107796479
3916,53478,-0.107796479
3917,53482,-0.107796479
3918,53493,0.846210204
3919,53495,0.846210204
3920,53523,-0.107796479
3921,53525,1.800216886
3922,53536,-0.107796479
3923,53648,0.846210204
3924,53674,-1.061803161
3925,53683,-0.107796479
3926,53700,-0.107796479
3927,53725,-1.061803161
3928,53730,-0.107796479
3929,53764,-1.061803161
3930,53776,-1.061803161
3931,53780,-1.061803161
3932,53782,-0.107796479
3933,53788,-1.061803161
3934,53788,0.846210204
3935,53788,-1.061803161
3936,53788,0.846210204
3937,53813,-1.061803161
3938,53820,-0.107796479
3939,53824,
3940,53828,-1.061803161
3941,53833,-1.061803161
3942,53839,-0.107796479
3943,53846,-1.061803161
3944,53853,-1.061803161
3945,53856,-1.061803161
3946,53871,-0.107796479
3947,53871,-1.061803161
3948,53871,-0.107796479
3949,53871,-1.061803161
3950,53874,-0.107796479
3951,53876,-1.061803161
3952,53879,-1.061803161
3953,53881,-1.061803161
3954,53882,-1.061803161
3955,53889,-1.061803161
3956,53892,-0.107796479
3957,53898,-1.061803161
3958,53901,-1.061803161
3959,53905,
3960,53910,-1.061803161
3961,53926,0.846210204
3962,53940,-0.107796479
3963,53949,-0.107796479
3964,53969,
3965,54000,-1.061803161
3966,54008,-1.061803161
3967,54017,-0.107796479
3968,54053,0.846210204
3969,54071,-1.061803161
3970,54078,0.846210204
3971,54082,-0.107796479
3972,54092,-0.107796479
3973,54098,-0.107796479
3974,54111,-1.061803161
3975,54113,-1.061803161
3976,54114,0.846210204
3977,54124,-0.107796479
3978,54129,-1.061803161
3979,54129,-0.107796479
3980,54129,-1.061803161
3981,54129,-0.107796479
3982,54137,-1.061803161
3983,54154,-0.107796479
3984,54168,-0.107796479
3985,54169,-0.107796479
3986,54185,0.846210204
3987,54188,0.846210204
3988,54191,0.846210204
3989,54201,-1.061803161
3990,54212,-1.061803161
3991,54212,0.846210204
3992,54247,0.846210204
3993,54257,0.846210204
3994,54271,-0.107796479
3995,54284,0.846210204
3996,54289,0.846210204
3997,54290,1.800216886
3998,54298,0.846210204
3999,54312,-1.061803161
4000,54317,-1.061803161
4001,54336,-0.107796479
4002,54362,-1.061803161
4003,54384,-1.061803161
4004,54387,-1.061803161
4005,54390,-1.061803161
4006,54395,2.754223568
4007,54406,-1.061803161
4008,54441,-0.107796479
4009,54441,0.846210204
4010,54441,-0.107796479
4011,54441,0.846210204
4012,54479,2.754223568
4013,54479,1.800216886
4014,54479,2.754223568
4015,54479,1.800216886
4016,54486,-0.107796479
4017,54509,-0.107796479
4018,54509,0.846210204
4019,54509,-0.107796479
4020,54509,0.846210204
4021,54514,-0.107796479
4022,54524,0.846210204
4023,54534,-1.061803161
4024,54540,-0.107796479
4025,54542,2.754223568
4026,54542,0.846210204
4027,54542,-1.061803161
4028,54542,2.754223568
4029,54542,0.846210204
4030,54542,-1.061803161
4031,54542,2.754223568
4032,54542,0.846210204
4033,54542,-1.061803161
4034,54580,-0.107796479
4035,54580,1.800216886
4036,54580,-0.107796479
4037,54580,1.800216886
4038,54586,-0.107796479
4039,54594,-1.061803161
4040,54597,-1.061803161
4041,54602,-1.061803161
4042,54616,-1.061803161
4043,54617,-1.061803161
4044,54620,-1.061803161
4045,54629,-1.061803161
4046,54641,-1.061803161
4047,54650,0.846210204
4048,54673,-0.107796479
4049,54735,-1.061803161
4050,54741,-0.107796479
4051,54755,
4052,54756,0.846210204
4053,54763,-1.061803161
4054,54769,-1.061803161
4055,54772,-1.061803161
4056,54773,-1.061803161
4057,54795,-1.061803161
4058,54795,0.846210204
4059,54796,2.754223568
4060,54798,-1.061803161
4061,54818,0.846210204
4062,54829,-0.107796479
4063,54831,-1.061803161
4064,54859,-1.061803161
4065,54932,-0.107796479
4066,54963,0.846210204
4067,54991,-0.107796479
4068,55000,-1.061803161
4069,55012,-1.061803161
4070,55032,-0.107796479
4071,55045,-1.061803161
4072,55088,-0.107796479
4073,55096,-0.107796479
4074,55106,
4075,55120,0.846210204
4076,55120,0.846210204
4077,55120,0.846210204
4078,55120,0.846210204
4079,55134,-1.061803161
4080,55145,-1.061803161
4081,55151,-1.061803161
4082,55185,-1.061803161
4083,55185,-0.107796479
4084,55185,-0.107796479
4085,55185,-1.061803161
4086,55185,-0.107796479
4087,55185,-0.107796479
4088,55185,-1.061803161
4089,55185,-0.107796479
4090,55185,-0.107796479
4091,55197,-0.107796479
4092,55212,0.846210204
4093,55250,0.846210204
4094,55253,
4095,55266,2.754223568
4096,55276,-1.061803161
4097,55292,-0.107796479
4098,55363,-0.107796479
4099,55369,0.846210204
4100,55388,-1.061803161
4101,55394,-1.061803161
4102,55403,-0.107796479
4103,55439,-1.061803161
4104,55444,-1.061803161
4105,55470,-0.107796479
4106,55471,
4107,55512,-1.061803161
4108,55565,-0.107796479
4109,55566,
4110,55570,-0.107796479
4111,55574,-0.107796479
4112,55601,-0.107796479
4113,55607,2.754223568
4114,55625,-1.061803161
4115,55630,1.800216886
4116,55633,-1.061803161
4117,55634,0.846210204
4118,55654,-1.061803161
4119,55720,-1.061803161
4120,55721,-0.107796479
4121,55737,-1.061803161
4122,55750,1.800216886
4123,55757,-1.061803161
4124,55831,0.846210204
4125,55884,-1.061803161
4126,55975,-1.061803161
4127,56010,-1.061803161
4128,56024,
4129,56030,0.846210204
4130,56030,1.800216886
4131,56030,-1.061803161
4132,56030,0.846210204
4133,56030,1.800216886
4134,56030,-1.061803161
4135,56030,0.846210204
4136,56030,1.800216886
4137,56030,-1.061803161
4138,56038,1.800216886
4139,56041,0.846210204
4140,56043,0.846210204
4141,56051,0.846210204
4142,56061,0.846210204
4143,56067,1.800216886
4144,56067,1.800216886
4145,56067,1.800216886
4146,56067,1.800216886
4147,56072,2.754223568
4148,56076,0.846210204
4149,56082,0.846210204
4150,56083,2.754223568
4151,56083,1.800216886
4152,56083,2.754223568
4153,56083,1.800216886
4154,56087,-0.107796479
4155,56089,-1.061803161
4156,56092,-1.061803161
4157,56104,0.846210204
4158,56117,-0.107796479
4159,56117,-0.107796479
4160,56117,-0.107796479
4161,56117,-0.107796479
4162,56132,-1.061803161
4163,56134,-0.107796479
4164,56138,-1.061803161
4165,56140,-0.107796479
4166,56156,-0.107796479
4167,56162,-0.107796479
4168,56164,-0.107796479
4169,56182,-0.107796479
4170,56211,-0.107796479
4171,56215,-0.107796479
4172,56274,-0.107796479
4173,56282,1.800216886
4174,56296,0.846210204
4175,56298,0.846210204
4176,56318,-0.107796479
4177,56323,-0.107796479
4178,56354,0.846210204
4179,56419,0.846210204
4180,56425,0.846210204
4181,56429,0.846210204
4182,56436,
4183,56458,1.800216886
4184,56461,0.846210204
4185,56469,0.846210204
4186,56489,-0.107796479
4187,56492,0.846210204
4188,56515,0.846210204
4189,56550,-1.061803161
4190,56560,-1.061803161
4191,56562,-0.107796479
4192,56564,-0.107796479
4193,56566,0.846210204
4194,56567,0.846210204
4195,56609,1.800216886
4196,56610,1.800216886
4197,56617,2.754223568
4198,56639,0.846210204
4199,56644,1.800216886
4200,56651,1.800216886
4201,56665,-1.061803161
4202,56678,0.846210204
4203,56698,-0.107796479
4204,56703,-0.107796479
4205,56712,0.846210204
4206,56714,-0.107796479
4207,56721,1.800216886
4208,56747,0.846210204
4209,56752,1.800216886
4210,56753,0.846210204
4211,56754,0.846210204
